"","Model","Scenario","Region","Variable","Unit","year","value"
"1392","GCAM 7.0","WM_0529_24","USA","Energy Service|Buildings|Residential|Floor Space","billion m2/yr",2010,17.6951
"1393","GCAM 7.0","WM_0529_24","USA","Energy Service|Buildings|Residential|Floor Space","billion m2/yr",2015,18.1684
"1394","GCAM 7.0","WM_0529_24","USA","Energy Service|Buildings|Residential|Floor Space","billion m2/yr",2020,19.4868
"1395","GCAM 7.0","WM_0529_24","USA","Energy Service|Buildings|Residential|Floor Space","billion m2/yr",2025,20.4051
"1396","GCAM 7.0","WM_0529_24","USA","Energy Service|Buildings|Residential|Floor Space","billion m2/yr",2030,21.4788
"1397","GCAM 7.0","WM_0529_24","USA","Energy Service|Buildings|Residential|Floor Space","billion m2/yr",2035,22.4338
"1398","GCAM 7.0","WM_0529_24","USA","Energy Service|Buildings|Residential|Floor Space","billion m2/yr",2040,23.2771
"1399","GCAM 7.0","WM_0529_24","USA","Energy Service|Buildings|Residential|Floor Space","billion m2/yr",2045,24.0291
"1400","GCAM 7.0","WM_0529_24","USA","Energy Service|Buildings|Residential|Floor Space","billion m2/yr",2050,24.7067
"1401","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight","billion tkm/yr",2005,18937100
"1402","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight","billion tkm/yr",2010,19318212
"1403","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight","billion tkm/yr",2015,18470680
"1404","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight","billion tkm/yr",2020,19094877.5
"1405","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight","billion tkm/yr",2025,19910261.6
"1406","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight","billion tkm/yr",2030,21151156
"1407","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight","billion tkm/yr",2035,22719818.862
"1408","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight","billion tkm/yr",2040,23807458.5
"1409","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight","billion tkm/yr",2045,24866182.17
"1410","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight","billion tkm/yr",2050,25976347.79
"1411","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|International Shipping","billion tkm/yr",2005,14568100
"1412","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|International Shipping","billion tkm/yr",2010,15096000
"1413","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|International Shipping","billion tkm/yr",2015,13560900
"1414","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|International Shipping","billion tkm/yr",2020,13857162
"1415","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|International Shipping","billion tkm/yr",2025,14354590
"1416","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|International Shipping","billion tkm/yr",2030,15055000
"1417","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|International Shipping","billion tkm/yr",2035,16248308.442
"1418","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|International Shipping","billion tkm/yr",2040,16963249.57
"1419","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|International Shipping","billion tkm/yr",2045,17636701.45
"1420","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|International Shipping","billion tkm/yr",2050,18351313.49
"1421","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Navigation","billion vkm/yr",2005,486400
"1422","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Navigation","billion vkm/yr",2010,441862
"1423","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Navigation","billion vkm/yr",2015,1045950
"1424","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Navigation","billion vkm/yr",2020,1080275.5
"1425","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Navigation","billion vkm/yr",2025,1007592
"1426","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Navigation","billion vkm/yr",2030,940869
"1427","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Navigation","billion vkm/yr",2035,1311724.42
"1428","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Navigation","billion vkm/yr",2040,1446122.93
"1429","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Navigation","billion vkm/yr",2045,1530720.72
"1430","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Navigation","billion vkm/yr",2050,1614555.3
"1431","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Railways","billion tkm/yr",2005,2187160
"1432","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Railways","billion tkm/yr",2010,2121340
"1433","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Railways","billion tkm/yr",2015,2163940
"1434","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Railways","billion tkm/yr",2020,2276640
"1435","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Railways","billion tkm/yr",2025,2015329.6
"1436","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Railways","billion tkm/yr",2030,1757067
"1437","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Railways","billion tkm/yr",2035,2156996
"1438","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Railways","billion tkm/yr",2040,2250296
"1439","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Railways","billion tkm/yr",2045,2301980
"1440","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Railways","billion tkm/yr",2050,2325629
"1441","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2005,1695440
"1442","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2010,1659010
"1443","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2015,1699890
"1444","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2020,1880800
"1445","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2025,2532750
"1446","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2030,3398220
"1447","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2035,3002790
"1448","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2040,3147790
"1449","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2045,3396780
"1450","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2050,3684850
"1451","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2005,8510321.7812
"1452","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2010,8361049.4653
"1453","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2015,9603539.021
"1454","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2020,9994864.597
"1455","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2025,10736046.01
"1456","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2030,11568454.31
"1457","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2035,12033031.902236
"1458","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2040,12352502.46767
"1459","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2045,12750963.053
"1460","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2050,13130157.197
"1461","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2005,1319675
"1462","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2010,1133684
"1463","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2015,1259772
"1464","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2020,1382059
"1465","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2025,1627012
"1466","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2030,1831725
"1467","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2035,1976709.862236
"1468","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2040,2096427.85767
"1469","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2045,2199484.713
"1470","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2050,2300250.327
"1471","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2005,56049.4
"1472","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2010,58713.5
"1473","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2015,60968.4
"1474","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2020,60944.1
"1475","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2025,59306.1
"1476","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2030,57873.4
"1477","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2035,57628
"1478","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2040,57548.6
"1479","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2045,57071.3
"1480","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2050,56697.5
"1481","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2005,17898.5812
"1482","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2010,18125.2653
"1483","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2015,23014.321
"1484","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2020,25530.497
"1485","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2025,26939.98
"1486","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2030,28313.14
"1487","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2035,30230.15
"1488","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2040,32254.94
"1489","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2045,34780.98
"1490","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2050,37689.81
"1491","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2005,7116698.8
"1492","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2010,7150526.7
"1493","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2015,8259784.3
"1494","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2020,8526331
"1495","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2025,9022787.93
"1496","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2030,9650542.77
"1497","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2035,9968463.89
"1498","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2040,10166271.07
"1499","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2045,10459626.06
"1500","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2050,10735519.56
"1501","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2005,549818.8
"1502","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2010,544616.7
"1503","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2015,572144.3
"1504","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2020,896081
"1505","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2025,1090577.93
"1506","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2030,1026642.77
"1507","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2035,986863.89
"1508","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2040,978811.07
"1509","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2045,976576.06
"1510","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2050,972109.56
"1511","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2005,6566880
"1512","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2010,6605910
"1513","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2015,7687640
"1514","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2020,7630250
"1515","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2025,7932210
"1516","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2030,8623900
"1517","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2035,8981600
"1518","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2040,9187460
"1519","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2045,9483050
"1520","GCAM 7.0","WM_0529_24","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2050,9763410
"1521","GCAM 7.0","WM_0529_24","USA","Final Energy","EJ/yr",2005,63.582992334
"1522","GCAM 7.0","WM_0529_24","USA","Final Energy","EJ/yr",2010,61.608208307
"1523","GCAM 7.0","WM_0529_24","USA","Final Energy","EJ/yr",2015,61.8030961488
"1524","GCAM 7.0","WM_0529_24","USA","Final Energy","EJ/yr",2020,62.0886554769898
"1525","GCAM 7.0","WM_0529_24","USA","Final Energy","EJ/yr",2025,62.4472625520576
"1526","GCAM 7.0","WM_0529_24","USA","Final Energy","EJ/yr",2030,61.7972544008499
"1527","GCAM 7.0","WM_0529_24","USA","Final Energy","EJ/yr",2035,59.2877610080255
"1528","GCAM 7.0","WM_0529_24","USA","Final Energy","EJ/yr",2040,59.4150048407349
"1529","GCAM 7.0","WM_0529_24","USA","Final Energy","EJ/yr",2045,60.105847797915
"1530","GCAM 7.0","WM_0529_24","USA","Final Energy","EJ/yr",2050,60.8569524487229
"1531","GCAM 7.0","WM_0529_24","USA","Final Energy|Electricity","EJ/yr",2005,13.489684569
"1532","GCAM 7.0","WM_0529_24","USA","Final Energy|Electricity","EJ/yr",2010,13.721760639
"1533","GCAM 7.0","WM_0529_24","USA","Final Energy|Electricity","EJ/yr",2015,13.554298788
"1534","GCAM 7.0","WM_0529_24","USA","Final Energy|Electricity","EJ/yr",2020,13.8456228339
"1535","GCAM 7.0","WM_0529_24","USA","Final Energy|Electricity","EJ/yr",2025,14.754057849414
"1536","GCAM 7.0","WM_0529_24","USA","Final Energy|Electricity","EJ/yr",2030,16.5172637694
"1537","GCAM 7.0","WM_0529_24","USA","Final Energy|Electricity","EJ/yr",2035,16.8133645052347
"1538","GCAM 7.0","WM_0529_24","USA","Final Energy|Electricity","EJ/yr",2040,16.28277011688
"1539","GCAM 7.0","WM_0529_24","USA","Final Energy|Electricity","EJ/yr",2045,16.6228181957
"1540","GCAM 7.0","WM_0529_24","USA","Final Energy|Electricity","EJ/yr",2050,17.33803403734
"1541","GCAM 7.0","WM_0529_24","USA","Final Energy|Hydrogen","EJ/yr",2005,0.064465938
"1542","GCAM 7.0","WM_0529_24","USA","Final Energy|Hydrogen","EJ/yr",2010,0.037546837
"1543","GCAM 7.0","WM_0529_24","USA","Final Energy|Hydrogen","EJ/yr",2015,0.0082458808
"1544","GCAM 7.0","WM_0529_24","USA","Final Energy|Hydrogen","EJ/yr",2020,0.0070201816
"1545","GCAM 7.0","WM_0529_24","USA","Final Energy|Hydrogen","EJ/yr",2025,0.02409475015
"1546","GCAM 7.0","WM_0529_24","USA","Final Energy|Hydrogen","EJ/yr",2030,0.079735202715
"1547","GCAM 7.0","WM_0529_24","USA","Final Energy|Hydrogen","EJ/yr",2035,0.152303064697
"1548","GCAM 7.0","WM_0529_24","USA","Final Energy|Hydrogen","EJ/yr",2040,0.23487466337
"1549","GCAM 7.0","WM_0529_24","USA","Final Energy|Hydrogen","EJ/yr",2045,0.309569116149
"1550","GCAM 7.0","WM_0529_24","USA","Final Energy|Hydrogen","EJ/yr",2050,0.370326906208
"1551","GCAM 7.0","WM_0529_24","USA","Final Energy|Coal","EJ/yr",2005,1.6360634
"1552","GCAM 7.0","WM_0529_24","USA","Final Energy|Coal","EJ/yr",2010,1.41279556
"1553","GCAM 7.0","WM_0529_24","USA","Final Energy|Coal","EJ/yr",2015,1.11475417
"1554","GCAM 7.0","WM_0529_24","USA","Final Energy|Coal","EJ/yr",2020,1.03742466
"1555","GCAM 7.0","WM_0529_24","USA","Final Energy|Coal","EJ/yr",2025,1.185485342
"1556","GCAM 7.0","WM_0529_24","USA","Final Energy|Coal","EJ/yr",2030,1.232328844
"1557","GCAM 7.0","WM_0529_24","USA","Final Energy|Coal","EJ/yr",2035,1.288302363
"1558","GCAM 7.0","WM_0529_24","USA","Final Energy|Coal","EJ/yr",2040,1.435297102
"1559","GCAM 7.0","WM_0529_24","USA","Final Energy|Coal","EJ/yr",2045,1.449923472
"1560","GCAM 7.0","WM_0529_24","USA","Final Energy|Coal","EJ/yr",2050,1.455084438
"1561","GCAM 7.0","WM_0529_24","USA","Final Energy|Biomass Solids","EJ/yr",2005,2.1738579
"1562","GCAM 7.0","WM_0529_24","USA","Final Energy|Biomass Solids","EJ/yr",2010,2.06577663
"1563","GCAM 7.0","WM_0529_24","USA","Final Energy|Biomass Solids","EJ/yr",2015,1.98628461
"1564","GCAM 7.0","WM_0529_24","USA","Final Energy|Biomass Solids","EJ/yr",2020,2.14380881
"1565","GCAM 7.0","WM_0529_24","USA","Final Energy|Biomass Solids","EJ/yr",2025,2.2089704117
"1566","GCAM 7.0","WM_0529_24","USA","Final Energy|Biomass Solids","EJ/yr",2030,2.3551535787
"1567","GCAM 7.0","WM_0529_24","USA","Final Energy|Biomass Solids","EJ/yr",2035,2.5240621535
"1568","GCAM 7.0","WM_0529_24","USA","Final Energy|Biomass Solids","EJ/yr",2040,2.8207300077
"1569","GCAM 7.0","WM_0529_24","USA","Final Energy|Biomass Solids","EJ/yr",2045,2.9138091838
"1570","GCAM 7.0","WM_0529_24","USA","Final Energy|Biomass Solids","EJ/yr",2050,2.91374521083
"1571","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Biomass Solids","EJ/yr",2005,1.5975289
"1572","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Biomass Solids","EJ/yr",2010,1.45328163
"1573","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Biomass Solids","EJ/yr",2015,1.46362061
"1574","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Biomass Solids","EJ/yr",2020,1.63889481
"1575","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Biomass Solids","EJ/yr",2025,1.7430083617
"1576","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Biomass Solids","EJ/yr",2030,1.9381187387
"1577","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Biomass Solids","EJ/yr",2035,2.1179697335
"1578","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Biomass Solids","EJ/yr",2040,2.4051656377
"1579","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Biomass Solids","EJ/yr",2045,2.4877397938
"1580","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Biomass Solids","EJ/yr",2050,2.48180754483
"1581","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Coal","EJ/yr",2005,1.5480318
"1582","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Coal","EJ/yr",2010,1.34962886
"1583","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Coal","EJ/yr",2015,1.08662417
"1584","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Coal","EJ/yr",2020,1.01571146
"1585","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Coal","EJ/yr",2025,1.167261942
"1586","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Coal","EJ/yr",2030,1.218263844
"1587","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Coal","EJ/yr",2035,1.278395723
"1588","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Coal","EJ/yr",2040,1.428880292
"1589","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Coal","EJ/yr",2045,1.449923472
"1590","GCAM 7.0","WM_0529_24","USA","Final Energy|Industry|Coal","EJ/yr",2050,1.455084438
"1591","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2005,0.576329
"1592","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2010,0.612495
"1593","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2015,0.522664
"1594","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2020,0.504914
"1595","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2025,0.46596205
"1596","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2030,0.41703484
"1597","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2035,0.40609242
"1598","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2040,0.41556437
"1599","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2045,0.42606939
"1600","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2050,0.431937666
"1601","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Commercial|Coal","EJ/yr",2005,0.0809894
"1602","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Commercial|Coal","EJ/yr",2010,0.0631667
"1603","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Commercial|Coal","EJ/yr",2015,0.02813
"1604","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Commercial|Coal","EJ/yr",2020,0.0217132
"1605","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Commercial|Coal","EJ/yr",2025,0.0182234
"1606","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Commercial|Coal","EJ/yr",2030,0.014065
"1607","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Commercial|Coal","EJ/yr",2035,0.00990664
"1608","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Commercial|Coal","EJ/yr",2040,0.00641681
"1609","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Commercial|Coal","EJ/yr",2045,0
"1610","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Commercial|Coal","EJ/yr",2050,0
"1611","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2005,0.463554
"1612","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2010,0.510832
"1613","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2015,0.419355
"1614","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2020,0.4016306
"1615","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2025,0.36408595
"1616","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2030,0.31800064
"1617","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2035,0.31204742
"1618","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2040,0.31767514
"1619","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2045,0.32453724
"1620","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Biomass Solids","EJ/yr",2050,0.328836286
"1621","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2005,0.0070422
"1622","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2010,0
"1623","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2015,0
"1624","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2020,0
"1625","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2025,0
"1626","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2030,0
"1627","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2035,0
"1628","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2040,0
"1629","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2045,0
"1630","GCAM 7.0","WM_0529_24","USA","Final Energy|Buildings|Residential|Coal","EJ/yr",2050,0
