proj_name,grouping,model,scenario,usproj_sector,gas,year,value,unit,usproj_category,usproj_source,usproj_subsource,region,datasrc,btr_var
nems_wm_lowseq,wm,usproj,wm,Energy,CO2,2050,0,MMTCO2e,AbandonedWells,OtherEnergy,OtherEnergy,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2023,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2024,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2025,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2026,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2027,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2028,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2029,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2030,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2031,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2032,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2033,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2034,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2035,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2036,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2037,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2038,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2039,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2040,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2041,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2042,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2043,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2044,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2045,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2046,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2047,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2048,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2049,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,N2O,2050,8.64,MMTCO2e,Adipic,Adipic,Adipic,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2023,301.44,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2024,303.48,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2025,303.87,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2026,304.92,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2027,306.02,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2028,307.28,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2029,308.33,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2030,308.99,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2031,309.85,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2032,310.66,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2033,311.46,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2034,312.46,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2035,313.46,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2036,314.45,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2037,315.45,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2038,316.45,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2039,317.45,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2040,318.45,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2041,319.45,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2042,320.44,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2043,321.43,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2044,322.42,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2045,323.41,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2046,324.39,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2047,325.37,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2048,326.36,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2049,327.34,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,Agriculture,N2O,2050,328.33,MMTCO2e,AgSoils,AgSoils,AgSoils,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2023,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2024,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2025,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2026,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2027,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2028,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2029,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2030,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2031,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2032,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2033,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2034,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2035,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2036,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2037,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2038,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2039,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2040,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2041,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2042,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2043,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2044,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2045,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2046,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2047,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2048,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2049,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2050,1.4,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2023,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2024,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2025,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2026,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2027,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2028,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2029,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2030,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2031,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2032,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2033,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2034,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2035,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2036,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2037,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2038,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2039,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2040,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2041,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2042,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2043,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2044,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2045,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2046,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2047,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2048,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2049,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,PFCs,2050,0.8,MMTCO2e,Aluminum,Aluminum,Aluminum,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2023,13.46,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2024,13.8,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2025,14.13,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2026,14.46,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2027,14.79,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2028,15.12,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2029,15.45,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2030,15.79,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2031,16.12,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2032,16.45,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2033,16.78,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2034,17.11,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2035,17.45,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2036,17.78,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2037,18.11,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2038,18.44,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2039,18.77,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2040,19.1,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2041,19.44,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2042,19.77,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2043,20.1,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_wm_lowseq,wm,usproj,wm,IPPU,CO2,2044,20.43,MMTCO2e,Ammonia,Ammonia,Ammonia,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
