Projection,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2025,2030,2035
2022 NC,7434.8,7360.8,7463.8,7240.6,6787.3,7007.4,6845.1,6606.5,6784.5,6843.4,6689,6537.9,6501,6687.5,6571.7,5981.4,6126.7,6048.9,5941
2021 NC,7423,7344.5,7449.6,7224.6,6772,6991.1,6827.4,6585.9,6764.7,6825,6671.1,6520.3,6483.3,6671.4,6558.4,6103.4,6190.9,6194,6191.7
2016 BR,7350.1,7282.9,7400.1,7192.3,6722.3,6898.9,6776.7,6544.9,6673.1,6820.503965,6772.001306,6771.725877,6747.805136,6692.509408,6667.534066,6641.450429,6580.02645,6392.186666,NA
2014 NC,7282.864716,7225.060934,7342.777779,7140.55823,6683.518538,6908.251622,6779.875767,6657.185948,6677.720562,6685.711078,6732.463151,6717.715963,6778.169147,6835.768733,6892.387783,6921.377937,7074.032794,7159.634745,NA
2010 NC,7256.986909,7279.277817,7301.568725,7279.891063,7258.2134,7236.535737,7270.606497,7304.677258,7338.748018,7372.818778,7406.889538,7446.269262,7485.648985,7525.028709,7564.408432,7603.788156,NA,NA,NA
2006 NC,7246.398464,7326.682335,7406.966206,7487.250077,7567.533948,7647.817819,7728.10169,7808.385561,7886.452112,7964.518664,8042.585215,8120.651767,8198.718318,8276.784869,8354.851421,8432.917972,NA,NA,NA
